StockTicker,ListedExchCode,CompanyName,Sector,Industry,Total_Mark,Total_Price_Valuation_Mark,Total_Stock_Holder_Mark,Total_Analyst_Mark,EpsRegressGrowth_Reuters,EpsRegressGrowth_Reuters_rm,EpsRegressGrowth_Nasdaq,EpsRegressGrowth_Nasdaq_rm,M1QEps,M1QEps_rm,M2QEps,M2QEps_rm,M3QEps,M3QEps_rm,M4QEps,M4QEps_rm,M1QvsM2Q,M1QvsM2Q_rm,M2QvsM3Q,M2QvsM3Q_rm,M3QvsM4Q,M3QvsM4Q_rm,Pe,PEG_Reuters,PEG_Reuters_rm,PEG_Nasdaq,PEG_Nasdaq_rm,PEvsIndustry,PEvsIndustry_rm,PEvsSector,PEvsSector_rm,ReturnOnEquity,ReturnOnEquity_rm,PercentageHeldByInstitutions_Nasdaq,PercentageHeldByInstitutions_Nasdaq_rm,NetSharesTradedByInstitutions,NetSharesTradedByInstitutions_rm,NetNumOfSharesTradedByInsidersIn3M,NetNumOfSharesTradedByInsidersIn3M_rm,ClosePrice,Beta,Fair_Price_PE,Fair_Price_PE_vs_Close_Price_rm,Fair_Price_PEG_Reuters,Fair_Price_PEG_Reuters_vs_Close_Price_rm,Fair_Price_PEG_Nasdaq,Fair_Price_PEG_Nasdaq_vs_Close_Price_rm,PeterLynchAnalysis_rm,BenjaminGarhamAnalysis_rm,MomentumStrategyAnalysis_rm,JamesOShaughnessyAnalysis_rm,MotleyFoolAnalysis_rm,DavidDremanAnalysis_rm,MartinZweigAnalysis_rm,KennethFisherAnalysis_rm,VolumeChange,VolumeChange_rm
SCHW,NYSE,"Charles Schwab Corp ",Financials,"Investment Banking & Brokerage Services",7.666667,0,0,7.666667,3.39166666667,0,16.33,0,0.596,0,0.548,0,0.44,0,0.425,0,8.75912408759123,0,24.54545454545456,0,3.529411764705892,0,24.67,7.273710073702926,0,1.510716472749541,0,-0.041197046249514147,0,0.33351351351351366,0,17.06,0,0.8191332913417065,0,-323558,0,-242542,0,49.85,1.54,93.23372553708957,0,27.260148199448814,0,131.25058086385107,0,0,0,0,0,0,0,7.666667,0,-0.1041,0
KFRC,IXIC,"Kforce Inc ",Industrials,"Employment Services",7.222222,0,0,7.222222,3.28333333333,0,15.67,0,0.646,0,0.366,0,0.45,0,0.396,0,76.50273224043718,0,-18.666666666666675,0,13.636363636363624,0,19.78,6.024365482239619,0,1.2622846202935547,0,-0.5150772248100024,0,-0.18331957060280746,0,33,0,0.8413298373205742,0,124814,0,-110862,0,35.65,1.62,87.4791523255814,0,24.760622138106374,0,118.1722687018845,0,7.222222,0,0,0,0,0,0,0,0.9886,0
PATK,IXIC,"Patrick Industries Inc ",,"Construction Supplies & Fixtures",7.222222,0,0,7.222222,11.0404761905,0,14.01,0,1.422,0,1.197,0,0.861,0,0.717,0,18.79699248120299,0,39.02439024390245,0,20.083682008368207,0,13.56,1.2282078930316407,0,0.967880085653105,0,-0.396260017809439,0,-0.2512424075096631,0,28.88,0,0.9265633050709278,0,-154010,0,-5153,0,56.26,0.83,103.1749899557522,0,98.19836379841024,0,124.61048355862829,0,0,0,0,7.222222,0,0,0,0,-1,0
IP,NYSE,"International Paper Co ","Basic Materials","Paper Packaging",7.045117,0,0,0,7.35595238095,0,9.94,0,1.025,0,0.863,0,0.641,0,0.946,0,18.771726535341827,0,34.6333853354134,0,-32.241014799154335,0,29.16,3.964136591682785,0,2.933601609657948,0,0.5643776824034334,0,-0.9189819959991109,7.045117,19.12,0,0.8283553871815065,0,-2133680,0,-58638,0,50.3,1.46,75.45527839506173,0,47.84874437632753,0,64.65736786611322,0,0,0,0,0,0,0,0,0,-0.0942,0
AMOT,IXIC,"Allied Motion Technologies Inc ",Industrials,"Electrical Components & Equipment",7,0,0,0,3.19761904762,0,0,0,0.452,0,0.45,0,0.347,0,0.329,0,0.4444444444444473,0,29.68299711815563,0,5.4711246200607855,0,32.76,10.245122859267239,0,NULL,7,0.2343632253202712,0,0.35260115606936404,0,16.62,0,0.5103624274406332,0,159635,0,621,0,50.67,2.06,95.4620015934066,0,26.31475126025929,0,NULL,0,0,0,0,0,0,0,0,0,-0.021,0
A,NYSE,"Agilent Technologies Inc ",Healthcare,"Advanced Medical Equipment & Technology",6.988946,0,0,0,4.10476190476,0,9.8,0,0.728,0,0.629,0,0.659,0,0.538,0,15.73926868044515,0,-4.5523520485584275,0,22.490706319702603,0,34.21,8.334222737822893,0,3.490816326530612,0,-0.7699085283831046,6.988946,0.044261294261294326,0,14.14,0,0.863045522453368,0,2474221,0,-8250,0,71.68,1.28,80.35468384682841,0,28.434210786508192,0,67.88585359473436,0,0,0,0,0,0,0,0,0,0.1235,0
STLD,IXIC,"Steel Dynamics Inc ","Basic Materials",Steel,6.869565,0,0,6.869565,11.544047619,0,-12.03,0,1.53,0,0.957,0,0.528,0,0.636,0,59.87460815047023,0,81.24999999999997,0,-16.981132075471695,0,12.51,1.083675363518959,0,-1.0399002493765586,0,-0.03990790483499618,0,-0.6282317979197622,0,25.46,0,0.8575892727845783,0,925635,0,-9401,0,46.01,1.31,144.3519064028777,0,143.65562770760786,0,-149.70288224367403,0,0,0,0,0,6.869565,0,0,0,0.0775,0
GNTX,IXIC,"Gentex Corp ",,"Auto, Truck & Motorcycle Parts",6.833333,0,0,6.833333,2.18095238095,0,10.83,0,0.398,0,0.405,0,0.587,0,0.314,0,-1.7283950617283939,0,-31.00511073253832,0,86.94267515923566,0,16.16,7.409606986907653,0,1.492151431209603,0,-0.24344569288389506,0,-0.15170603674540684,0,19.37,0,0.8753791072305106,0,-1261556,0,-22845,0,20.95,1.2,46.61012004950494,0,8.76331485330458,0,43.516172425529184,0,0,6.833333,0,0,0,0,0,0,-0.2154,0
SFBS,IXIC,"ServisFirst Bancshares Inc ",Financials,Banks,6.833333,0,0,6.833333,3.2428571428599997,0,9.84,0,0.618,0,0.602,0,0.447,0,0.467,0,2.657807308970095,0,34.67561521252796,0,-4.282655246252675,0,23.85,7.354625550654315,0,2.423780487804878,0,0.24089490114464107,0,0.2106598984771575,0,16.92,0,0.455084472867488,0,-105013,0,-93648,0,39.15,1.43,70.32920773584904,0,19.66099772912783,0,59.65856932075471,0,0,0,0,0,0,0,6.833333,0,0.9834,0
HMNF,IXIC,"HMN Financial Inc ",Financials,Banks,6.676797,0,0,0,0.620238095238,0,0,0,0.364,0,0.295,0,0.305,0,0.366,0,23.389830508474585,0,-3.2786885245901676,0,-16.666666666666664,0,16.11,25.973896353170975,0,NULL,0,-0.16181061394380847,0,-0.18223350253807102,0,7.02,0,0.3790670427424604,0,-7200,0,200,0,20.7,1.03,39.652295530726256,0,2.120160711361372,0,NULL,0,0,0,0,0,0,0,0,0,2.7329,6.676797
BOKF,IXIC,"BOK Financial Corp ",Financials,Banks,6.17888,0,0,0,9.95952380952,0,9.27,0,1.747,0,1.611,0,1.287,0,1.308,0,8.441961514587227,0,25.174825174825187,0,-1.6055045871559703,0,16.38,1.6446569447771051,0,1.7669902912621358,0,-0.08644729503625215,0,-0.11459459459459465,0,11.07,0,0.34396161251872,0,100192,0,-1001,0,94.22,1.01,174.06316692307695,0,149.44709097679646,0,139.1004790842175,0,0,0,0,0,0,0,0,0,2.4184,6.17888
DIS,NYSE,"Walt Disney Co ",,Broadcasting,6.162439,0,6.162439,0,9.23214285714,0,4.75,0,1.873,0,1.856,0,1.884,0,1.129,0,0.9159482758620552,0,-1.4861995753715385,0,66.87333923826395,0,17.24,1.8673887814319126,0,3.629473684210526,0,-0.019897669130187645,0,-0.04803975704030927,0,23.07,0,0.6434424892233481,0,6344565,6.162439,-710186,0,117.66,1.29,263.7774086658933,0,209.93368269739008,0,108.01230096232699,0,0,0,0,0,0,0,0,0,-0.0368,0
SIGI,IXIC,"Selective Insurance Group Inc ",Financials,"Property & Casualty Insurance",6.04901,0,0,0,0.769047619048,0,18.44,0,0.987,0,0.318,0,0.845,0,0.788,0,210.37735849056602,6.04901,-62.366863905325445,0,7.233502538071068,0,20.81,27.0594427244448,0,1.128524945770065,0,0.30388471177944854,0,0.1248648648648647,0,10.44,0,0.8003875584261069,0,-277628,0,-45792,0,60.46,1.24,107.93792188370976,0,7.155982916349655,0,171.58407582203517,0,0,0,0,0,0,0,0,0,0.0257,0
PBCT,IXIC,"People"s United Financial Inc ",Financials,Banks,5.73393,0,2.095784,0,1.23095238095,0,10.51,0,0.31,0,0.303,0,0.28,0,0.257,0,2.310231023102305,0,8.214285714285708,0,8.949416342412464,0,14.65,11.901353965206772,0,1.3939105613701237,0,-0.18293363078639147,0,-0.2081081081081081,0,7.09,0,0.828758003669304,0,4732677,2.095784,-155454,0,16.89,0.94,32.469543522184296,0,3.445557060947622,0,29.418526070530774,0,0,0,0,0,0,0,0,0,1.3201,3.638146
HUBG,IXIC,"Hub Group Inc ",Industrials,"Ground Freight & Logistics",5.689655,0,0,5.689655,2.35476190476,0,10.93,0,0.657,0,0.483,0,0.74,0,0.46,0,36.024844720496894,0,-34.72972972972973,0,60.86956521739128,0,18.97,8.056016177964048,0,1.7355901189387009,0,-0.19516334323292328,0,-0.2167630057803468,0,10.72,0,0.9501334559150627,0,341524,0,-4610,0,43.98,1.61,111.83302560885609,0,22.701736930843435,0,105.37370430213768,0,0,0,0,0,0,0,0,5.689655,0.269,0
CELG,IXIC,"Celgene Corp ",Healthcare,Pharmaceuticals,5.656442,0,0,0,14.7380952381,0,25.2,5.656442,1.426,0,1.101,0,1.536,0,1.212,0,29.51861943687557,0,-28.3203125,0,26.732673267326735,0,43.29,2.937285945071749,0,1.717857142857143,0,0.39961202715809896,0,0.3214285714285714,0,37.19,0,0.7437769985057502,0,-700512,0,-6425,0,91.86,1.88,119.52341937629937,0,151.8575463751092,0,259.65432485196067,0,0,0,0,0,0,0,0,0,-0.2628,0
FSBW,IXIC,"FS Bancorp Inc ",Financials,Banks,5.222222,0,0,5.222222,1.12738095238,0,19.78,0,1.13,0,1.152,0,0.877,0,1.066,0,-1.909722222222221,0,31.35689851767387,0,-17.72983114446529,0,12.84,11.389229144676992,0,0.6491405460060667,0,-0.2838817624093698,0,-0.30594594594594593,0,14.04,0,0.5895963871663521,0,-51151,0,14254,0,52.07,0.51,61.96536820093457,0,6.022291018702328,0,105.66163646676604,0,5.222222,0,0,0,0,0,0,0,0.0263,0
MMM,NYSE,"3M Co ",Industrials,"Industrial Conglomerates",5.217828,0,3.152389,0,3.93214285714,0,8.88,0,3.073,0,1.337,0,2.095,0,2.332,0,129.84293193717278,0,-36.18138424821004,0,-10.162950257289872,0,24.01,6.106085376934501,0,2.703828828828829,0,-0.1599020293911826,0,-0.00867052023121373,0,49.1,2.065439,0.6774044148356753,0,4905181,3.152389,-7341,0,215.71,1.13,304.16754103706785,0,103.10605378127104,0,232.84549693182439,0,0,0,0,0,0,0,0,0,-0.3036,0
TJX,NYSE,"TJX Companies Inc ",,"Discount Stores",5.127113,0,0,0,5.07023809524,0,0,0,1.17,0,1.129,0,1.236,0,0.998,0,3.631532329495113,0,-8.656957928802589,0,23.847695390781553,0,20.83,4.108288330592493,0,NULL,0,-0.14526056627000417,0,0.09343832020997356,0,51.53,5.127113,0,0,0,0,0,0,110.42,0.73,115.94115903024485,0,50.67666218288159,0,NULL,0,0,0,0,0,0,0,0,0,-0.0193,0
CCL,NYSE,"Carnival Corp ",,"Hotels, Motels & Cruise Lines",5.113706,0,0,0,13.747619047599999,0,11.43,0,2.414,0,0.785,0,0.544,0,0.759,0,207.515923566879,5.113706,44.30147058823528,0,-28.326745718050063,0,17.87,1.2998614478715622,0,1.5634295713035873,0,-0.7134381013470172,0,-0.06194225721784774,0,11.34,0,0.7804666120022549,0,3139690,0,0,0,63.12,0.74,78.31238706211526,0,92.81110896880685,0,77.16470552758426,0,0,0,0,0,0,0,0,0,0.1194,0
CVBF,IXIC,"CVB Financial Corp ",Financials,Banks,5.046338,0,0,0,1.21785714286,0,11.32,0,0.32,0,0.316,0,0.281,0,0.269,0,1.2658227848101333,0,12.455516014234869,0,4.460966542750944,0,18.55,15.231671554216465,0,1.6386925795053005,0,0.03457891801450086,0,0.002702702702702675,0,12.19,0,0.5560065362275406,0,275662,0,67628,5.046338,21.85,1.34,47.28992555256065,0,4.964859794784796,0,46.148444590947115,0,0,0,0,0,0,0,0,0,-0.1318,0
RUSHA,IXIC,"Rush Enterprises Inc ",,"Auto Vehicles, Parts & Service Retailers",5.00619,0,5.00619,0,5.075,0,8.91,0,0.722,0,0.512,0,0.555,0,0.724,0,41.015625,0,-7.747747747747757,0,-23.34254143646408,0,15.82,3.117241379310345,0,1.7755331088664421,0,-0.13928182807399336,0,-0.12644947542794027,0,10.56,0,1.0217255016940319,5.00619,176285,0,0,0,39.2,1.31,97.25393628318585,0,42.548597123893806,0,74.70108381751604,0,0,0,0,0,0,0,0,0,-0.053,0
CCBG,IXIC,"Capital City Bank Group Inc ",Financials,Banks,5,0,0,0,2.70357142857,0,0,0,0.351,0,0.338,0,0.239,0,0.267,0,3.8461538461538325,0,41.42259414225944,0,-10.486891385767795,0,19.28,7.13130779392715,0,NULL,5,0.07529280535415506,0,0.042162162162162176,0,7.09,0,0,0,0,0,0,0,23.11,0.67,24.06157342842323,0,5.6079467627176,0,NULL,0,0,0,0,0,0,0,0,0,-0.3854,0
ETFC,IXIC,"E*TRADE Financial Corp ",Financials,"Investment Banking & Brokerage Services",4.869565,0,0,4.869565,6.658333333329999,0,12.3,0,0.944,0,0.878,0,0.692,0,0.492,0,7.51708428246014,0,26.878612716763016,0,40.65040650406504,0,17.25,2.5907384230300834,0,1.4024390243902438,0,-0.3295763699961135,0,-0.06756756756756754,0,12.91,0,0.9469577933955906,0,855542,0,-44821,0,51.54,1.11,99.36526570434782,0,57.035091449521666,0,105.36144553133435,0,0,0,0,0,4.869565,0,0,0,0.3762,0
MNST,IXIC,"Monster Beverage Corp ","Consumer Non-Cyclicals","Non-Alcoholic Beverages",4.833333,0,0,4.833333,2.10714285714,0,14.16,0,0.477,0,0.376,0,0.423,0,0.378,0,26.86170212765957,0,-11.111111111111105,0,11.904761904761907,0,34.66,16.448813559344337,0,2.44774011299435,0,0.1522606382978724,0,-0.10876832090511712,0,25.69,0,0.65459684031253,0,4354473,0,-17000,0,57.19,1.35,66.73929447489903,0,12.12320927959884,0,81.46796635901468,0,0,4.833333,0,0,0,0,0,0,0.2153,0
SBFG,IXIC,"SB Financial Group Inc ",Financials,Banks,4.773361,0,0,0,0.158333333333,0,11.11,0,0.358,0,0.313,0,0.325,0,0.392,0,14.376996805111819,0,-3.6923076923076947,0,-17.091836734693878,0,14.6,92.2105263159836,0,1.3141314131413142,0,-0.18572225320691582,0,-0.21081081081081088,0,10.32,0,0.42277012025901944,0,1590706,0,2171,0,20.33,0.55,22.945816541095894,0,0.31319720853441385,0,21.97655360099787,0,0,0,0,0,0,0,0,0,1.7103,4.773361
CVTI,IXIC,"Covenant Transportation Group Inc ",Industrials,"Ground Freight & Logistics",4.639829,4.639829,0,0,4.67142857143,0,22.42,0,0.541,0,0.24,0,0.499,0,0.252,0,125.41666666666669,0,-51.903807615230455,0,98.01587301587303,0,19.18,4.105810397552261,0,0.855486173059768,0,-0.1862537123462028,0,-0.20809248554913296,0,10.24,0,0.7590853498405552,0,-31405,0,-4783,0,29.17,1.45,66.07119064129301,0,26.607486871563328,0,127.69966329118874,4.639829,0,0,0,0,0,0,0,0,-0.2671,0
LTXB,IXIC,"LegacyTexas Financial Group Inc ",Financials,Banks,4.420245,0,0,0,0.772619047619,0,24.06,4.420245,0.583,0,0.54,0,0.594,0,0.607,0,7.9629629629629495,0,-9.090909090909083,0,-2.1416803953871466,0,18.86,24.410477657936788,0,0.7838736492103076,0,-0.018730489073881307,0,-0.04263959390862948,0,11.11,0,0.8706292083712466,0,-919993,0,-1500,0,42.46,1.22,82.29139730646872,0,5.481025949496604,0,170.68370855117564,0,0,0,0,0,0,0,0,0,0.4204,0
UTX,NYSE,"United Technologies Corp ",Industrials,AERO/DEF,4.109107,0,4.109107,0,7.86785714286,0,9.74,0,2.564,0,1.675,0,1.362,0,1.669,0,53.07462686567164,0,22.980910425844336,0,-18.39424805272618,0,19.38,2.4631865637757735,0,1.9897330595482545,0,-0.261995430312262,0,-0.19983484723369116,0,19.42,0,0.8322652816610069,0,5028690,4.109107,-39250,0,141.45,1.01,220.8649785603715,0,149.80466372188272,0,185.45042165327743,0,0,0,0,0,0,0,0,0,-0.3097,0
ETN,NYSE,"Eaton Corporation PLC ",Industrials,"Electrical Components & Equipment",4.088868,0,0,0,4.53214285714,0,10.43,0,1.395,0,1.105,0,1.302,0,3.142,4.088868,26.24434389140271,0,-15.130568356374807,0,-58.56142584341184,0,12.59,2.7779353821924526,0,1.2070949185043145,0,-0.5256217030896759,0,-0.4801816680429397,0,19.07,0,0.8001052873297946,0,-293309,0,-55000,0,87.85,1.36,284.32251278792694,0,111.08536598757752,0,255.64515589466188,0,0,0,0,0,0,0,0,0,-0.3071,0
TXN,IXIC,"Texas Instruments Inc ",Technology,Semiconductors,4.054215,0,0,0,3.3880952381,0,11.34,0,1.398,0,1.303,0,0.399,0,1.264,0,7.290867229470455,0,226.56641604010025,4.054215,-68.43354430379746,0,24.69,7.287280393524544,0,2.177248677248677,0,0.5538074260541221,0,0.7891304347826087,0,41.04,0,0.8585313172768837,0,1839150,0,-54066,0,108.46,1.18,155.30549496962328,0,45.36119034115036,0,151.82450973754553,0,0,0,0,0,0,0,0,0,-0.1842,0
IAC,IXIC,"IAC/InterActiveCorp ",Technology,"Internet Services",4.021821,0,0,0,16.935714285699998,0,11.67,0,2.401,0,0.798,0,1.089,0,2.06,0,200.8771929824561,4.021821,-26.72176308539944,0,-47.13592233009709,0,33.16,1.9579924082682059,0,2.841473864610111,0,-0.5421154377243855,0,1.4028985507246374,0,24.86,0,0.9557158134008369,0,-2725570,0,-24628,0,210.56,1.32,251.1259460554886,0,366.63769587257457,0,252.64136124720272,0,0,0,0,0,0,0,0,0,-0.06,0
ANCB,IXIC,"Anchor Bancorp Inc ",Financials,Banks,4,0,0,2,5.05595238095,0,0,0,0.484,0,0.572,0,0.41,0,0.429,0,-15.384615384615385,0,39.51219512195121,0,-4.428904428904435,0,25.56,5.055427360492138,0,NULL,2,0.32986472424557745,0,0.29746192893401013,0,3.64,0,0.5159202898550724,0,184418,0,0,0,27.6,0.89,28.793505633802816,0,12.549878738372637,0,NULL,0,0,0,2,0,0,0,0,0,-0.6011,0
AROW,IXIC,"Arrow Financial Corp ",Financials,Banks,4,0,0,0,2.5666666666699998,0,0,0,0.672,0,0.591,0,0.483,0,0.516,0,13.705583756345185,0,22.360248447204967,0,-6.395348837209303,0,16.14,6.288311688303523,0,NULL,4,-0.09983268265476852,0,-0.12756756756756749,0,13.05,0,0,0,0,0,0,0,35.87,0.57,37.954127007434934,0,8.397895918322657,0,NULL,0,0,0,0,0,0,0,0,0,-0.2383,0
HST,NYSE,"Host Hotels & Resorts Inc ",Financials,"Specialized REITs",3.998531,0,3.998531,0,1.7107142857100002,0,0.86,0,0.282,0,0.342,0,0.132,0,0.141,0,-17.543859649122815,0,159.0909090909091,0,-6.382978723404243,0,22.56,13.187473903999633,0,26.232558139534884,0,-0.45847335573691794,0,0.14517766497461926,0,8.42,0,1.0064257230573417,3.998531,4020060,0,0,0,20.71,1.3,35.7553192819149,0,5.27302892118052,0,2.650825395038518,0,0,0,0,0,0,0,0,0,-0.3155,0
AMG,NYSE,"Affiliated Managers Group Inc ",Financials,"Investment Management & Fund Operators",3.98849,0,0,0,1.53571428571,0,13.38,0,2.159,0,2.928,0,1.764,0,2.218,0,-26.263661202185794,0,65.98639455782312,0,-20.468890892696123,0,15.13,9.85209302328331,0,1.1307922272047832,0,-0.7226397800183317,3.98849,-0.18216216216216208,0,14.12,0,0.9488841143883815,0,1016398,0,-36635,0,136.89,1.46,395.7691661202907,0,52.39554847021246,0,456.4992623008181,0,0,0,0,0,0,0,0,0,-0.1418,0
BAC,NYSE,"Bank of America Corp ",Financials,Banks,3.222222,0,0,3.222222,2.9976190476199998,0,13.52,0,0.627,0,0.62,0,0.393,0,0.461,0,1.1290322580645107,0,57.760814249363854,0,-14.750542299349245,0,13.98,4.663701350276517,0,1.0340236686390534,0,-0.22030117122141657,0,-0.24432432432432427,0,9.15,0,0.6836234626686356,0,-29191051,0,-2144888,0,29.58,1.35,85.58173197424891,0,22.115640508130873,0,99.7469841630901,0,3.222222,0,0,0,0,0,0,0,-0.4165,0
UBSH,IXIC,"Union Bankshares Corp ",Financials,Banks,3.068193,0,0,0,1.35,0,5.9,0,0.755,0,0.252,0,0.49,0,0.472,0,199.6031746031746,3.068193,-48.57142857142856,0,3.8135593220339103,0,19.37,14.348148148148148,0,3.283050847457627,0,0.0803123257110987,0,0.04702702702702699,0,7.5,0,0.7661288440261296,0,1904403,0,1038,0,37.8,1.16,67.82291832731026,0,7.893184460505935,0,34.49613949406298,0,0,0,0,0,0,0,0,0,-1,0
DE,NYSE,"Deere & Co ",Industrials,"Heavy Machinery & Vehicles",3.01861,0,0,0,24.540476190499998,3.01861,21.95,0,2.591,0,3.141,0,1.37,0,1.566,0,-17.510347023241003,0,129.27007299270073,0,-12.515964240102173,0,21.41,0.8724362084012105,0,0.9753986332574033,0,-0.3529767301299487,0,-0.1257656186198448,0,24.17,0,0.6837141609206837,0,884040,0,0,0,154.82,0.74,160.3239558524054,0,339.1746742554075,0,303.37162335864645,0,0,0,0,0,0,0,0,0,-0.2071,0
JBHT,IXIC,"J B Hunt Transport Services Inc ",Industrials,"Ground Freight & Logistics",3.015543,0,0,0,12.4273809524,0,18.86,0,1.37,0,0.943,0,3.617,0,0.907,0,45.281018027571605,0,-73.92867016864805,0,298.78721058434394,3.015543,17.71,1.4250790305562984,0,0.9390243902439025,0,-0.24862112855324559,0,-0.26878612716762995,0,44,0,0.7455577077846064,0,1181938,0,-109125,0,120.37,0.93,189.38211067758328,0,202.88996853102648,0,307.9091902913121,0,0,0,0,0,0,0,0,0,-0.0398,0
SFM,IXIC,"Sprouts Farmers Market Inc ","Consumer Non-Cyclicals","Food Retail & Distribution",3.014793,0,0,0,2.91428571429,0,11.85,0,0.321,0,0.498,0,0.156,0,0.23,0,-35.54216867469879,0,219.23076923076925,3.014793,-32.173913043478265,0,22.61,7.758333333321923,0,1.908016877637131,0,-0.6413957176843774,0,-0.41861661095397273,0,25.66,0,0.9703144224035504,0,-2134228,0,-583490,0,26.87,0.81,28.840874688191064,0,7.24573699063994,0,29.4624452633676,0,0,0,0,0,0,0,0,0,-0.0431,0
CBSH,IXIC,"Commerce Bancshares Inc ",Financials,Banks,2.833333,0,0,2.833333,5.35952380952,0,5.6,0,1.009,0,0.924,0,0.795,0,0.674,0,9.199134199134186,0,16.226415094339618,0,17.952522255192882,0,19.27,3.595468680588962,0,3.4410714285714286,0,0.07473508087005021,0,0.04162162162162164,0,14.12,0,0.6290948458438759,0,725728,0,-330029,0,65,0.66,66.70092890503375,0,30.81769108479561,0,32.200448436912836,0,0,0,0,0,0,0,2.833333,0,-0.0713,0
CMCO,IXIC,"Columbus McKinnon Corp ",Industrials,"Heavy Machinery & Vehicles",2.726819,2.726819,0,0,3.71071428571,0,22.58,0,0.326,0,0.314,0,0.35,0,0.54,0,3.821656050955413,0,-10.285714285714276,0,-35.1851851851852,0,25.38,6.839653513001162,0,1.1240035429583703,0,0.6544980443285529,0,0.04789430222956237,0,9.23,0,0.9692543829494672,0,513331,0,4027,0,38.44,1.85,83.94982482269504,0,26.85463915969194,0,163.41267624969427,2.726819,0,0,0,0,0,0,0,0,-0.2734,0
ASML,IXIC,"ASML Holding NV ",Technology,"Semiconductor Equipment & Testing",2.509202,0,0,0,5.7154761904799996,0,23.66,2.509202,1.366,0,1.258,0,1.495,0,1.29,0,8.58505564387919,0,-15.852842809364553,0,15.891472868217061,0,30.36,5.311893355547387,0,1.283178360101437,0,1.1171548117154813,0,1.1999999999999997,0,22.29,0,0.16796301277424178,0,522213,0,0,0,190.16,1.11,208.30355644268772,0,102.6339670034904,0,424.8674263305166,0,0,0,0,0,0,0,0,0,-0.3663,0
MPWR,IXIC,"Monolithic Power Systems Inc ",Technology,Semiconductors,2.335953,0,0,0,6.742857142859999,0,NULL,0,0.545,0,0.536,0,1.444,0,0.544,0,1.679104477611948,0,-62.880886426592795,0,165.44117647058823,0,43.3,6.421610169488805,0,NULL,0,1.7827763496143958,0,2.1536780772032045,0,25.72,0,NULL,0,NULL,0,NULL,0,132.9,1.51,138.85781799076216,0,80.71538188629002,0,NULL,0,0,0,0,0,0,0,0,0,1.0359,2.335953
IBTX,IXIC,"Independent Bank Group Inc ",Financials,Banks,2.008717,0,0,0,4.50357142857,0,20.16,0,1.016,0,1.019,0,0.872,0,0.846,0,-0.2944062806673142,0,16.857798165137595,0,3.0732860520094496,0,17.46,3.876923076924307,0,0.8660714285714286,0,-0.026213050752928013,0,-0.0562162162162162,0,7.58,0,0.5821573420836751,0,8600,0,34500,2.008717,65.24,1.24,138.8186136082474,0,53.89478810343117,0,241.25717675364376,0,0,0,0,0,0,0,0,0,0.0958,0
MINI,IXIC,"Mobile Mini Inc ",Industrials,"Ground Freight & Logistics",1.993262,0,1.993262,0,0.40119047619,0,17.66,0,0.333,0,0.331,0,0.395,0,0.254,0,0.6042296072507503,0,-16.202531645569618,0,55.51181102362206,0,30.24,75.37566765587582,0,1.7123442808607021,0,0.22379603399433412,0,0.23478971008574923,0,6.8,0,0.9947708310007389,1.993262,-1220802,0,-820,0,43.02,2.31,98.45933625,0,3.4052541375421406,0,149.89585156681036,0,0,0,0,0,0,0,0,0,-0.2219,0
HFBL,IXIC,"Home Federal Bancorp Inc of Louisiana ",Financials,Banks,1.869565,0,0,1.869565,1.87380952381,0,0,0,0.609,0,0.539,0,0.557,0,0.555,0,12.98701298701297,0,-3.2315978456014416,0,0.3603603603603567,0,15.09,8.053113087672667,0,NULL,0,-0.158393753485778,0,-0.18432432432432433,0,9.02,0,0.22136720796228393,0,-2,0,-4868,0,34.05,0.6,40.56350099403578,0,6.552437455319021,0,NULL,0,0,0,0,0,1.869565,0,0,0,-0.9965,0
LOPE,IXIC,"Grand Canyon Education Inc ","Consumer Non-Cyclicals","Personal Services",1.833333,0,0,1.833333,5.880952380949999,0,5.05,0,0.951,0,1.522,0,1.19,0,0.814,0,-37.51642575558476,0,27.899159663865557,0,46.1916461916462,0,25.31,4.303724696358018,0,5.011881188118812,0,-0.17610677083333337,0,-0.34919002314219594,0,21.96,0,0.9590442905426421,0,3641200,0,0,0,113.6,1.06,142.54380782299486,0,72.26666775916559,0,62.05570944018311,0,0,1.833333,0,0,0,0,0,0,0.8263,0
UCTT,IXIC,"Ultra Clean Holdings Inc ",Technology,"Semiconductor Equipment & Testing",1.630382,1.630382,0,0,5.79285714286,0,15.99,0,0.482,0,0.66,0,0.499,0,0.574,0,-26.969696969696976,0,32.26452905811623,0,-13.066202090592327,0,5.6,0.966707768186946,0,0.3502188868042526,0,-0.6094839609483962,0,-0.5942028985507246,0,23.25,0,0.8269794015667138,0,-2389670,0,-21826,0,12.43,0.55,36.57649580357143,0,18.265725429009276,0,50.41880757750924,1.630382,0,0,0,0,0,0,0,0,-0.3627,0
FMBI,IXIC,"First Midwest Bancorp Inc ",Financials,Banks,1.435583,0,0,0,0.154761904762,0,23,1.435583,0.287,0,0.326,0,0.284,0,0.372,0,-11.963190184049088,0,14.788732394366221,0,-23.655913978494624,0,20.67,133.55999999991784,0,0.8986956521739131,0,0.1528165086447295,0,0.11729729729729743,0,6.96,0,0.842750016964104,0,-2379255,0,-80,0,26.19,1.12,42.51765944847605,0,0.5672512036438103,0,84.30225580301287,0,0,0,0,0,0,0,0,0,-0.4155,0
